id_fecha,dia,mes,año
183,14,06,2021
184,19,10,2020
185,20,05,2021
187,23,11,2020
188,24,11,2020
190,27,05,2021
193,28,05,2021
194,31,05,2021
196,04,01,2021
198,09,06,2021
201,14,12,2021
202,15,10,2021
203,16,06,2021
205,19,11,2021
208,23,10,2020
210,30,08,2021
212,04,03,2022
213,08,12,2021
216,17,12,2021
217,18,03,2022
219,29,03,2022
221,02,09,2020
222,03,09,2020
223,04,09,2020
224,04,12,2020
225,08,07,2019
226,08,08,2019
227,09,09,2018
228,11,09,2020
229,11,12,2018
230,12,09,2020
231,13,09,2018
232,14,04,2019
233,15,05,2018
234,16,12,2018
235,18,05,2018
236,18,09,2020
237,18,12,2020
238,19,12,2018
240,22,09,2020
241,23,07,2018
242,23,08,2018
243,24,05,2018
244,28,05,2018
245,28,11,2020
246,29,08,2020
247,30,11,2020
248,01,12,2019
250,11,04,2019
251,14,12,2020
252,17,05,2018
253,19,05,2018
254,19,09,2018
256,23,05,2018
257,25,01,2021
259,30,05,2018
261,31,05,2018
263,01,07,2019
265,04,02,2021
268,06,02,2021
269,07,09,2020
270,07,10,2020
273,09,03,2020
274,10,09,2020
277,12,12,2019
280,16,10,2020
282,18,01,2021
284,22,05,2018
287,26,11,2020
288,07,08,2019
289,07,09,2018
291,09,04,2019
293,10,04,2019
294,11,09,2018
296,12,09,2018
300,15,09,2018
301,16,05,2018
304,18,04,2018
306,19,04,2018
309,22,05,2019
314,29,05,2018
316,17,10,2019
317,22,10,2019
318,24,10,2019
319,29,10,2019
320,31,10,2019
321,05,03,2021
324,14,08,2019
325,28,02,2019
326,01,02,2021
327,09,02,2019
331,30,11,2018
333,14,06,2019
335,18,11,2019
336,19,11,2019
337,21,02,2019
338,22,07,2019
339,25,02,2019
341,15,12,2021
343,22,05,2022
344,28,05,2022
345,18,06,2022
349,01,04,2022
351,01,07,2022
352,01,10,2020
353,01,12,2020
354,02,02,2021
355,02,06,2021
356,02,12,2021
358,03,08,2020
361,03,12,2020
362,04,08,2021
363,04,08,2022
364,05,01,2022
365,05,02,2021
367,05,04,2022
368,05,07,2022
369,05,10,2021
370,06,01,2022
371,06,03,2020
372,06,07,2021
374,06,09,2021
375,06,10,2020
376,06,12,2021
377,07,06,2021
384,08,09,2020
385,08,10,2021
388,09,06,2022
389,09,09,2021
390,09,12,2021
391,10,02,2022
392,10,03,2020
393,10,06,2022
394,10,10,2020
395,11,01,2022
396,11,03,2021
397,11,03,2022
398,11,10,2020
399,11,11,2021
400,12,01,2022
401,12,02,2020
402,12,07,2022
403,12,08,2021
405,12,11,2021
406,13,05,2021
409,13,11,2020
410,13,11,2021
411,14,03,2022
412,14,04,2022
415,14,09,2021
416,14,10,2021
420,15,07,2022
421,15,09,2021
422,15,12,2020
423,16,03,2020
427,16,06,2022
428,16,07,2021
429,16,08,2020
432,17,07,2020
433,17,07,2021
434,17,09,2021
435,17,11,2021
437,18,01,2022
438,18,02,2022
441,18,08,2021
442,18,11,2021
444,19,04,2022
446,19,06,2022
447,19,07,2022
448,19,10,2021
450,20,04,2022
453,20,10,2020
454,20,11,2020
455,20,12,2021
456,21,01,2022
458,21,02,2022
461,21,07,2021
462,21,07,2022
463,21,10,2021
466,22,12,2021
467,23,06,2021
469,23,07,2021
470,24,01,2021
471,24,02,2022
472,24,03,2022
474,24,07,2020
476,24,08,2020
477,24,08,2021
478,25,05,2021
479,25,11,2021
480,27,01,2022
482,27,07,2022
483,27,08,2020
484,27,08,2021
485,27,10,2021
486,27,11,2021
487,28,06,2021
489,28,07,2020
490,28,07,2022
491,28,08,2020
492,28,12,2020
493,28,12,2021
494,29,10,2020
495,29,10,2021
496,30,01,2020
497,30,03,2021
498,30,05,2022
499,30,06,2021
500,30,06,2022
501,30,09,2021
503,30,11,2021
506,31,10,2021
510,04,02,2022
513,08,07,2021
514,09,07,2021
516,13,07,2021
519,19,02,2020
520,19,03,2021
521,20,07,2021
522,24,01,2020
532,01,08,2019
533,02,01,2020
534,02,09,2019
535,03,01,2020
536,03,12,2019
537,04,08,2019
538,05,08,2019
539,05,09,2019
540,06,08,2019
541,06,09,2019
544,08,11,2019
545,09,12,2019
546,10,07,2019
547,10,08,2019
548,10,12,2019
549,11,07,2019
551,13,11,2019
552,13,12,2019
553,14,11,2019
554,15,11,2019
555,16,07,2019
556,16,08,2019
557,16,12,2019
558,17,06,2019
559,17,07,2019
560,17,09,2019
561,18,12,2019
562,20,09,2019
563,20,12,2019
564,21,08,2019
565,21,10,2019
566,21,11,2019
568,22,08,2019
570,22,11,2019
571,23,08,2019
572,23,09,2019
573,24,08,2019
574,24,12,2019
576,26,06,2019
577,26,08,2019
578,26,12,2019
579,27,08,2019
581,29,07,2019
582,29,11,2019
583,30,07,2019
584,30,09,2019
587,31,12,2019
589,08,10,2019
590,10,10,2019
591,11,12,2019
592,19,12,2019
593,20,10,2019
594,23,11,2019
595,24,11,2019
596,25,02,2020
597,25,12,2018
598,26,02,2020
599,26,11,2019
601,11,09,2019
602,03,10,2019
603,13,10,2019
605,02,05,2019
608,04,10,2019
610,10,09,2019
612,16,09,2019
614,18,09,2019
616,20,11,2019
617,26,10,2019
619,01,03,2021
620,02,03,2020
627,16,07,2020
628,17,09,2020
629,21,12,2020
630,24,09,2020
631,25,09,2020
632,25,11,2020
633,20,05,2022
635,17,10,2020
638,15,10,2020
642,01,02,2022
646,18,10,2020
648,01,05,2021
649,01,07,2021
650,01,10,2019
651,02,03,2022
652,02,10,2019
653,02,11,2020
655,03,06,2021
658,04,03,2021
659,04,07,2021
661,04,09,2019
662,05,06,2022
664,06,01,2021
665,06,04,2021
666,06,07,2020
668,06,10,2019
669,07,02,2022
675,08,06,2022
676,08,11,2020
678,09,05,2021
679,09,07,2022
680,09,10,2019
682,09,12,2020
684,10,03,2022
687,10,12,2020
690,11,06,2022
691,12,04,2021
699,15,04,2021
701,16,07,2022
702,16,09,2020
703,16,12,2020
706,17,03,2020
707,17,04,2022
710,17,07,2022
712,18,03,2021
713,18,04,2021
715,18,05,2021
716,18,07,2021
717,18,08,2020
718,18,12,2021
721,19,09,2021
725,20,06,2022
731,21,04,2021
734,21,12,2021
736,22,04,2021
737,22,10,2020
738,22,12,2020
740,23,02,2022
741,23,03,2022
743,23,09,2021
746,24,04,2021
748,24,12,2021
749,25,02,2022
751,25,12,2020
752,26,02,2021
753,26,05,2022
754,26,06,2022
755,26,07,2022
756,26,08,2021
757,27,01,2021
762,27,11,2020
763,27,12,2021
764,28,01,2022
765,28,04,2021
768,28,10,2020
771,29,07,2022
772,30,05,2021
774,30,07,2021
775,30,08,2019
776,30,10,2019
777,30,12,2019
784,01,06,2021
786,01,09,2021
791,02,01,2021
792,02,02,2022
798,02,10,2021
802,03,03,2020
815,04,10,2020
818,05,03,2020
820,05,04,2021
821,05,06,2021
824,05,08,2021
825,05,10,2020
828,06,02,2020
831,06,05,2021
832,06,06,2021
839,07,01,2021
841,07,03,2022
842,07,04,2021
843,07,04,2022
849,07,10,2019
851,07,10,2021
852,07,11,2020
853,08,02,2021
859,08,09,2021
863,09,03,2021
865,09,04,2021
868,09,09,2019
872,10,01,2021
875,10,04,2021
878,10,07,2021
879,10,08,2020
880,10,08,2021
883,11,02,2021
884,11,02,2022
885,11,03,2020
892,12,06,2021
895,13,01,2020
896,13,04,2021
897,13,04,2022
900,13,07,2020
902,13,09,2019
903,13,09,2021
904,13,10,2020
908,14,01,2020
909,14,01,2021
910,14,02,2022
911,14,04,2021
913,14,05,2021
916,14,08,2021
917,14,09,2020
920,15,02,2022
921,15,03,2021
925,15,10,2019
926,15,11,2020
928,16,01,2021
931,16,04,2021
935,16,08,2021
940,17,01,2021
941,17,02,2020
945,17,03,2021
948,17,06,2021
960,18,06,2021
961,18,07,2020
962,18,07,2022
963,18,08,2019
964,18,11,2020
967,19,01,2021
968,19,01,2022
969,19,02,2022
972,19,05,2021
977,20,02,2021
983,20,07,2020
987,20,09,2021
992,20,12,2020
1001,22,01,2020
1003,22,03,2020
1004,22,04,2022
1005,22,05,2021
1009,23,01,2021
1011,23,04,2021
1014,23,07,2020
1017,23,09,2020
1019,23,10,2019
1025,24,04,2022
1026,24,05,2021
1027,24,05,2022
1028,24,06,2021
1030,24,07,2021
1033,24,09,2021
1034,24,10,2020
1037,25,01,2022
1039,25,03,2022
1040,25,06,2021
1041,25,07,2020
1043,25,09,2019
1048,26,03,2021
1049,26,04,2022
1050,26,05,2021
1055,26,09,2019
1057,26,10,2020
1059,27,02,2020
1060,27,02,2021
1063,27,06,2021
1065,27,07,2020
1070,28,01,2021
1071,28,02,2022
1072,28,03,2022
1077,28,07,2021
1079,28,09,2021
1080,28,10,2019
1083,29,01,2020
1084,29,01,2021
1085,29,03,2021
1088,29,05,2021
1089,29,07,2021
1093,29,12,2019
1094,30,01,2021
1096,30,04,2021
1104,30,12,2021
1105,31,01,2021
1107,31,03,2021
1110,31,07,2022
1111,31,08,2020
1112,31,08,2021
1113,31,10,2020
1114,01,02,2020
1118,01,08,2021
1121,01,10,2021
1125,02,06,2022
1128,02,10,2020
1131,02,12,2020
1134,03,03,2022
1137,03,07,2020
1139,03,08,2022
1140,03,10,2020
1141,03,11,2020
1145,04,03,2020
1148,04,05,2021
1149,04,05,2022
1150,04,06,2021
1151,04,07,2020
1154,04,08,2020
1160,04,11,2020
1161,05,02,2020
1166,05,05,2021
1167,05,05,2022
1169,05,07,2021
1188,06,11,2020
1209,08,04,2021
1212,08,07,2020
1215,08,10,2020
1219,09,02,2020
1226,09,07,2020
1229,09,11,2020
1233,10,02,2020
1237,10,04,2022
1241,10,07,2020
1246,11,01,2021
1247,11,02,2020
1256,11,08,2020
1257,11,08,2021
1260,11,11,2020
1263,12,02,2021
1264,12,03,2020
1269,12,06,2022
1270,12,07,2020
1271,12,07,2021
1275,12,11,2020
1283,13,08,2020
1284,13,08,2021
1290,14,01,2022
1296,14,07,2020
1298,14,08,2020
1303,15,01,2022
1306,15,05,2021
1308,15,09,2020
1314,16,03,2021
1321,16,11,2020
1323,16,12,2021
1328,17,04,2021
1334,17,12,2020
1337,18,02,2020
1349,19,02,2021
1351,19,04,2021
1355,19,08,2021
1364,20,06,2021
1368,20,08,2020
1370,20,09,2020
1379,21,03,2020
1380,21,03,2021
1383,21,04,2022
1387,21,09,2020
1389,21,10,2020
1397,22,06,2021
1398,22,07,2020
1399,22,07,2022
1402,22,11,2020
1405,23,02,2021
1407,23,03,2021
1410,23,05,2021
1418,24,01,2022
1419,24,02,2021
1421,24,03,2021
1440,25,05,2022
1442,25,07,2021
1443,25,08,2020
1446,25,10,2020
1449,26,01,2021
1452,26,03,2020
1458,26,08,2020
1472,27,12,2020
1474,28,01,2020
1477,28,02,2020
1478,28,03,2021
1488,28,09,2020
1497,29,04,2021
1499,29,06,2021
1500,29,06,2022
1504,29,08,2021
1507,29,11,2020
1508,29,12,2021
1518,30,08,2020
1519,30,09,2020
1522,31,01,2020
1535,01,07,2020
1544,02,07,2021
1549,03,01,2021
1557,03,07,2022
1564,04,04,2021
1582,05,09,2020
1584,06,03,2021
1622,09,09,2020
1629,10,05,2021
1640,11,04,2021
1650,12,05,2021
1705,17,03,2022
1711,17,08,2020
1713,17,11,2020
1716,18,03,2020
1767,22,01,2022
1768,22,03,2021
1769,22,03,2022
1806,25,03,2021
1807,25,04,2022
1822,27,03,2020
1845,29,07,2020
1871,02,11,2019
1877,05,11,2019
1879,06,11,2019
1880,06,12,2019
1882,07,11,2019
1883,07,12,2019
1886,08,12,2019
1893,11,10,2019
1894,11,11,2019
1895,12,11,2019
1898,14,12,2019
1900,16,10,2019
1901,16,11,2019
1903,17,12,2019
1906,19,08,2019
1908,20,08,2019
1913,21,12,2019
1919,23,12,2019
1920,24,09,2019
1923,25,10,2019
1926,27,11,2019
1927,27,12,2019
1936,03,04,2022
1939,03,11,2021
1946,10,11,2021
1953,20,11,2021
1958,02,04,2022
1959,02,07,2022
1994,30,01,2022
1996,30,07,2022
2001,09,11,2021
2005,01,04,2021
2011,01,08,2022
2012,01,09,2020
2014,01,11,2021
2017,02,02,2020
2020,02,03,2021
2022,02,04,2021
2024,02,05,2021
2026,02,07,2020
2029,02,08,2020
2031,02,09,2021
2033,03,01,2022
2034,03,02,2021
2039,03,07,2021
2051,04,06,2022
2057,05,01,2021
2060,05,02,2022
2068,05,09,2021
2069,05,11,2020
2070,05,11,2021
2084,07,01,2022
2085,07,02,2021
2090,07,05,2021
2096,07,08,2020
2099,07,11,2021
2102,08,02,2022
2112,08,11,2021
2115,09,01,2022
2116,09,02,2021
2128,10,02,2021
2148,11,05,2022
2150,11,07,2021
2155,11,12,2021
2156,12,01,2021
2164,12,08,2020
2165,12,10,2020
2168,12,12,2020
2169,12,12,2021
2179,13,10,2021
2194,14,11,2020
2202,15,04,2022
2203,15,06,2021
2210,16,01,2022
2211,16,02,2021
2224,16,11,2021
2231,17,05,2021
2247,18,05,2022
2252,18,10,2021
2263,19,06,2021
2265,19,08,2020
2271,19,12,2021
2274,20,02,2022
2275,20,03,2021
2276,20,03,2022
2288,20,10,2021
2293,21,02,2021
2299,21,06,2021
2300,21,08,2021
2313,22,07,2021
2315,22,08,2021
2318,22,10,2021
2319,22,11,2021
2331,23,11,2021
2344,24,10,2021
2347,25,02,2021
2351,25,06,2022
2367,26,09,2021
2369,26,10,2021
2372,27,03,2021
2373,27,04,2021
2380,28,02,2021
2390,28,08,2021
2393,28,10,2021
2402,29,09,2020
2405,29,11,2021
2412,30,06,2020
2427,31,07,2021
2443,03,04,2021
2470,06,11,2021
2494,09,04,2022
2515,11,12,2020
2568,19,03,2022
2620,24,11,2021
2670,30,10,2020
2674,31,07,2020
2679,01,04,2019
2680,04,02,2019
2681,04,12,2019
2682,05,04,2019
2683,15,04,2019
2684,15,12,2019
2685,18,02,2019
2686,18,12,2018
2687,23,03,2019
2688,28,05,2019
2689,29,01,2019
2711,28,11,2021
2748,10,12,2021
2773,26,11,2021
2796,08,08,2021
2833,02,08,2021
2836,04,12,2021
2844,07,03,2020
2873,18,02,2021
2879,19,12,2020
2886,21,11,2020
2895,27,09,2020
2896,27,10,2020
2904,31,12,2020
2926,28,12,2019
2928,15,02,2019
2932,15,03,2020
2934,19,10,2019
2936,26,02,2019
2939,07,07,2019
2940,25,01,2020
2941,30,01,2019
2942,28,11,2018
2947,27,06,2019
2954,19,01,2020
2958,29,02,2020
2961,15,01,2020
2963,01,03,2019
2964,02,07,2019
2967,08,04,2019
2971,17,11,2018
2972,23,07,2019
2973,23,11,2018
2974,24,06,2019
2978,05,10,2018
2980,14,12,2018
2986,23,01,2019
3022,15,11,2021
3031,10,10,2021
3067,08,02,2020
3068,13,03,2020
3076,30,10,2021
3079,01,02,2019
3082,01,05,2019
3084,01,12,2018
3085,02,03,2019
3087,02,08,2019
3088,02,10,2018
3089,03,06,2019
3090,03,08,2018
3091,03,10,2018
3092,03,12,2018
3095,04,03,2019
3096,04,04,2019
3097,04,06,2019
3099,04,10,2018
3100,04,12,2018
3102,05,06,2019
3104,05,12,2018
3106,06,03,2019
3107,06,05,2019
3108,06,06,2019
3109,06,07,2019
3110,06,08,2018
3113,06,10,2018
3114,07,06,2019
3115,07,12,2018
3116,08,02,2019
3117,08,05,2019
3118,08,06,2019
3120,08,09,2018
3121,08,10,2018
3123,09,05,2019
3125,09,11,2018
3127,10,03,2019
3129,10,11,2019
3130,10,12,2018
3131,11,01,2019
3132,11,03,2019
3133,11,06,2019
3134,11,07,2018
3135,11,10,2018
3136,12,06,2019
3137,12,08,2018
3138,12,10,2018
3139,12,11,2018
3140,13,02,2019
3141,13,05,2019
3142,13,08,2019
3144,14,11,2018
3147,15,03,2019
3149,15,06,2018
3150,15,10,2018
3151,16,05,2019
3152,16,10,2018
3153,17,04,2019
3155,17,10,2018
3156,17,11,2019
3157,18,03,2019
3158,18,04,2019
3159,18,07,2019
3161,18,10,2018
3162,19,02,2019
3163,19,08,2018
3164,19,11,2018
3167,20,02,2019
3168,20,05,2019
3170,20,11,2018
3172,21,03,2019
3174,21,12,2018
3175,22,08,2018
3176,22,11,2018
3177,22,12,2019
3178,23,06,2019
3180,23,10,2018
3183,24,09,2018
3185,25,07,2019
3187,27,05,2019
3190,27,09,2019
3191,27,11,2018
3192,28,01,2019
3195,28,12,2018
3196,29,09,2018
3198,30,08,2018
3201,30,11,2019
3202,31,01,2019
3203,31,07,2019
3206,02,07,2018
3207,03,03,2017
3208,04,07,2017
3209,05,06,2018
3210,06,05,2018
3211,08,06,2018
3212,09,02,2017
3213,11,05,2018
3214,12,07,2018
3215,13,06,2017
3216,13,06,2018
3217,14,11,2017
3218,15,11,2017
3219,16,04,2018
3220,18,06,2018
3221,18,12,2017
3222,19,01,2018
3223,20,07,2017
3224,21,06,2018
3225,22,03,2018
3227,24,07,2017
3228,26,01,2018
3229,29,08,2017
3230,30,01,2018
3231,30,07,2018
3232,02,04,2018
3233,02,05,2017
3235,06,06,2018
3236,07,11,2017
3237,08,01,2018
3238,08,12,2017
3239,09,04,2018
3240,10,04,2017
3244,13,08,2018
3245,14,06,2017
3246,14,07,2017
3253,24,08,2018
3254,25,01,2018
3255,25,07,2018
3256,25,09,2017
3258,27,04,2018
3259,27,10,2017
3260,29,09,2017
3262,30,08,2017
3268,01,03,2018
3269,01,08,2017
3270,02,02,2018
3273,03,05,2017
3275,04,10,2017
3276,05,03,2018
3277,05,07,2018
3280,06,11,2017
3281,07,07,2017
3282,07,08,2018
3284,07,12,2017
3286,08,02,2017
3287,08,05,2017
3288,08,05,2018
3292,09,11,2017
3293,10,01,2018
3297,11,12,2017
3298,12,06,2017
3299,12,07,2017
3304,13,10,2017
3305,13,11,2017
3306,14,03,2018
3311,16,10,2017
3312,16,11,2017
3314,17,07,2018
3315,17,08,2017
3316,17,10,2017
3319,18,07,2018
3320,18,09,2017
3321,18,10,2017
3326,20,08,2018
3327,20,09,2017
3328,21,02,2018
3329,21,05,2018
3331,21,12,2017
3332,22,01,2018
3334,22,06,2017
3335,22,08,2017
3336,22,09,2017
3337,22,11,2017
3338,23,02,2018
3342,24,08,2017
3344,25,07,2017
3346,25,08,2017
3347,26,09,2017
3348,26,10,2017
3349,26,12,2017
3350,27,04,2017
3352,27,07,2017
3354,28,06,2017
3355,29,06,2018
3357,29,08,2018
3359,29,11,2017
3364,31,08,2017
3366,02,05,2018
3368,04,08,2017
3377,11,10,2017
3380,13,03,2018
3388,20,06,2017
3392,21,07,2017
3393,21,09,2017
3398,23,10,2017
3403,27,01,2018
3406,28,07,2017
3415,30,10,2017
3441,10,05,2017
3442,11,04,2017
3443,13,03,2017
3460,04,09,2017
3462,05,07,2017
3465,07,02,2018
3467,07,08,2017
3470,08,02,2018
3472,08,08,2017
3474,09,08,2017
3482,14,02,2018
3486,15,03,2018
3488,17,04,2018
3515,03,04,2017
3517,04,05,2017
3522,20,02,2017
3523,31,03,2017
3526,03,08,2017
3531,08,03,2017
3542,30,06,2017
3554,21,11,2017
3559,10,07,2017
3560,24,03,2017
3565,01,08,2020
3589,01,11,2019
3590,03,03,2021
3592,06,08,2020
3595,08,09,2019
3597,10,03,2021
3602,13,02,2021
3616,28,09,2019
3618,29,09,2019
3620,31,08,2019
3640,12,02,2022
3648,23,10,2021
3657,15,08,2019
3659,17,08,2019
3677,01,10,2018
3682,05,02,2019
3684,05,09,2018
3685,06,11,2018
3686,09,01,2019
3689,11,09,2021
3692,13,03,2021
3694,16,11,2018
3700,20,01,2020
3715,03,09,2019
3716,05,07,2019
3720,22,02,2021
3738,25,04,2019
3747,06,07,2017
3748,07,03,2018
3750,10,10,2018
3751,11,03,2018
3752,19,10,2018
3753,19,12,2017
3754,22,06,2018
3755,22,12,2017
3758,25,10,2017
3759,26,02,2018
3762,27,03,2018
3763,03,01,2018
3774,06,04,2019
3777,13,03,2022
3783,15,12,2018
3787,26,06,2021
3790,03,01,2019
3792,10,09,2018
3793,18,09,2018
3794,20,09,2018
3795,21,09,2018
3796,22,09,2018
3797,26,09,2018
3798,27,09,2018
3804,11,04,2018
3807,14,09,2018
3810,17,09,2018
3817,21,11,2018
3823,25,09,2018
3829,18,01,2019
3830,22,10,2018
3910,26,12,2021
3922,13,12,2018
3930,23,05,2019
3931,24,07,2019
3939,31,12,2021
4030,10,01,2022
4070,21,07,2020
4126,10,09,2021
4152,26,01,2020
4170,01,08,2018
4172,02,01,2019
4175,03,07,2018
4176,03,07,2019
4179,04,07,2018
4180,04,07,2019
4181,04,09,2018
4188,05,11,2018
4189,06,02,2019
4190,06,07,2018
4191,06,09,2018
4193,07,01,2019
4198,08,08,2018
4200,09,05,2018
4202,09,07,2018
4203,09,08,2018
4206,10,06,2019
4207,10,07,2018
4209,11,02,2019
4212,11,05,2019
4216,12,06,2018
4217,12,08,2019
4221,13,11,2018
4223,14,01,2019
4224,14,02,2019
4228,15,07,2019
4229,15,11,2018
4230,16,01,2019
4231,16,07,2018
4232,16,08,2018
4237,17,08,2018
4244,18,05,2019
4245,18,06,2019
4248,18,10,2019
4251,19,07,2019
4256,20,03,2019
4258,20,06,2018
4264,21,05,2019
4266,21,06,2019
4267,21,08,2018
4277,23,04,2018
4286,24,01,2019
4292,25,03,2019
4293,25,06,2018
4297,26,04,2019
4298,26,06,2018
4303,27,07,2018
4308,28,06,2018
4309,28,08,2018
4310,28,10,2018
4315,29,11,2018
4317,30,05,2019
4324,31,08,2018
4352,29,01,2022
4366,04,01,2022
4570,25,10,2021
4572,26,03,2022
4704,30,07,2020
4713,25,08,2019
4725,08,01,2020
4730,11,01,2020
4748,21,09,2019
4750,22,09,2019
4758,27,01,2020
4766,04,01,2020
4791,03,08,2019
4794,04,11,2019
4796,05,10,2019
4805,09,11,2019
4822,15,09,2019
4833,19,09,2019
4904,07,05,2018
4909,07,03,2021
4921,27,02,2022
4923,06,12,2020
4927,07,04,2018
4940,19,09,2020
4943,26,09,2020
4945,27,03,2022
4955,13,09,2020
4968,21,10,2018
4978,13,02,2018
4980,21,08,2017
4997,27,12,2016
5008,09,10,2017
5024,13,03,2019
5026,05,09,2017
5027,14,08,2017
5028,29,05,2017
5035,05,08,2020
5038,07,07,2020
5081,02,04,2019
5084,03,04,2018
5091,06,12,2018
5103,14,06,2018
5105,15,01,2019
5107,15,08,2018
5118,21,03,2018
5125,24,01,2018
5140,27,08,2018
5141,28,02,2018
5143,29,10,2018
5145,30,04,2019
5147,31,07,2018
5150,14,05,2018
5151,23,03,2018
5153,26,04,2018
5163,08,01,2022
5175,01,02,2018
5180,02,08,2018
5184,04,05,2019
5192,07,02,2019
5193,07,03,2019
5196,08,03,2018
5199,10,04,2018
5202,12,04,2018
5206,13,06,2019
5209,14,05,2019
5218,17,12,2018
5219,19,02,2018
5221,19,06,2019
5224,20,03,2018
5228,22,04,2019
5233,23,04,2019
5239,24,10,2018
5241,25,10,2018
5242,26,03,2018
5244,26,07,2018
5245,26,10,2018
5247,29,03,2018
5248,29,03,2019
5250,29,08,2019
5253,02,02,2017
5254,03,02,2017
5255,14,02,2017
5256,15,02,2017
5257,13,02,2022
5290,16,10,2021
5332,21,11,2021
5341,01,03,2022
5355,01,03,2020
5358,09,10,2021
5374,03,09,2018
5375,05,04,2018
5414,01,01,2022
5506,25,04,2021
5621,03,10,2021
5631,04,09,2021
5637,05,12,2021
5653,09,01,2021
5684,14,10,2020
5767,29,05,2022
5842,14,02,2021
5883,22,08,2020
5886,23,08,2021
5896,26,12,2020
5914,01,01,2020
5918,01,06,2018
5920,01,09,2019
5928,02,09,2018
5930,02,12,2018
5938,03,11,2018
5942,04,06,2018
5945,04,11,2018
5948,05,01,2020
5950,05,03,2019
5969,07,09,2019
5970,07,10,2018
5981,09,08,2019
5984,09,12,2018
5985,10,01,2020
5987,10,06,2018
5998,11,06,2018
6001,11,11,2018
6002,12,02,2019
6003,12,03,2019
6007,12,07,2019
6010,12,12,2018
6014,13,07,2019
6018,14,07,2019
6019,14,09,2019
6020,14,10,2018
6030,16,03,2019
6031,16,04,2019
6048,19,04,2019
6054,20,06,2019
6055,20,07,2019
6059,21,07,2019
6072,23,02,2019
6079,24,07,2018
6084,24,11,2018
6090,25,06,2019
6096,25,11,2018
6098,26,08,2018
6102,26,11,2018
6104,27,01,2019
6105,27,02,2019
6106,27,07,2019
6107,27,10,2019
6110,27,12,2018
6113,28,03,2019
6120,29,04,2019
6122,29,06,2019
6128,29,12,2018
6132,30,10,2018
6134,30,12,2018
6138,31,10,2018
6144,01,01,2019
6146,03,05,2018
6156,09,03,2019
6176,16,05,2021
6185,19,03,2019
6190,21,08,2020
6192,22,02,2019
6198,24,04,2018
6216,17,02,2019
6222,23,03,2020
6251,01,11,2018
6258,27,03,2019
6289,08,12,2018
6295,23,09,2018
6317,15,07,2020
6318,15,08,2020
6347,17,06,2018
6349,11,07,2020
6379,14,11,2021
6395,18,11,2018
6396,09,06,2018
6397,14,04,2018
6400,28,03,2018
6401,29,03,2017
6404,07,09,2017
6412,04,01,2018
6415,27,12,2017
6432,08,05,2021
6434,08,08,2020
6447,13,12,2020
6462,19,07,2020
6472,24,12,2020
6524,08,01,2019
6525,08,03,2019
6527,10,02,2019
6540,16,02,2018
6549,20,10,2018
6558,23,12,2018
